population_group_name,measure_name,location_name,cause_name,metric_name,year,val,upper,lower
All Population,YLDs (Years Lived with Disability),World Bank High Income,Venomous animal contact,Number,2023,33658.17353,47356.90271,22029.57625
All Population,YLDs (Years Lived with Disability),World Bank High Income,Venomous animal contact,Percent,2023,0.000156041,0.000193538,0.000123397
All Population,YLDs (Years Lived with Disability),Belgium,Transport injuries,Number,2023,18425.33009,24438.81014,13353.0778
All Population,YLDs (Years Lived with Disability),Belgium,Transport injuries,Percent,2023,0.010752109,0.012080197,0.009529342
All Population,YLDs (Years Lived with Disability),Belgium,Road injuries,Number,2023,16483.827,21926.82496,11951.98984
All Population,YLDs (Years Lived with Disability),Belgium,Road injuries,Percent,2023,0.009619329,0.01072672,0.008559608
All Population,YLDs (Years Lived with Disability),Belgium,Pedestrian road injuries,Number,2023,3296.538857,4560.130191,2297.277664
All Population,YLDs (Years Lived with Disability),Belgium,Pedestrian road injuries,Percent,2023,0.00192256,0.002249426,0.001639817
All Population,YLDs (Years Lived with Disability),Belgium,Cyclist road injuries,Number,2023,3164.255034,4382.581067,2199.587953
All Population,YLDs (Years Lived with Disability),Belgium,Cyclist road injuries,Percent,2023,0.0018465,0.002193192,0.001549837
All Population,YLDs (Years Lived with Disability),Belgium,Motorcyclist road injuries,Number,2023,2894.689791,3907.360319,2019.252854
All Population,YLDs (Years Lived with Disability),Belgium,Motorcyclist road injuries,Percent,2023,0.001688924,0.002009962,0.001425268
All Population,YLDs (Years Lived with Disability),Belgium,Motor vehicle road injuries,Number,2023,6620.685706,8728.428357,4624.862684
All Population,YLDs (Years Lived with Disability),Belgium,Motor vehicle road injuries,Percent,2023,0.003864891,0.004468629,0.003358986
All Population,YLDs (Years Lived with Disability),Belgium,Other road injuries,Number,2023,507.6576127,685.0862767,362.7816195
All Population,YLDs (Years Lived with Disability),Belgium,Other road injuries,Percent,2023,0.000296454,0.000345316,0.000253616
All Population,YLDs (Years Lived with Disability),Belgium,Other transport injuries,Number,2023,1941.503094,2758.399224,1385.617061
All Population,YLDs (Years Lived with Disability),Belgium,Other transport injuries,Percent,2023,0.00113278,0.001436789,0.000934709
All Population,YLDs (Years Lived with Disability),Belgium,Unintentional injuries,Number,2023,220078.1714,304763.6038,155520.0747
All Population,YLDs (Years Lived with Disability),Belgium,Unintentional injuries,Percent,2023,0.12840784,0.14949342,0.108666811
All Population,YLDs (Years Lived with Disability),Belgium,Falls,Number,2023,177818.104,242125.3099,126442.6955
All Population,YLDs (Years Lived with Disability),Belgium,Falls,Percent,2023,0.103764478,0.119242254,0.087997392
All Population,YLDs (Years Lived with Disability),Belgium,Drowning,Number,2023,54.92622719,72.06778544,38.99755026
All Population,YLDs (Years Lived with Disability),Belgium,Drowning,Percent,2023,3.21E-05,3.67E-05,2.72E-05
All Population,YLDs (Years Lived with Disability),Belgium,"Fire, heat, and hot substances",Number,2023,5854.947339,10152.75533,3176.985051
All Population,YLDs (Years Lived with Disability),Belgium,"Fire, heat, and hot substances",Percent,2023,0.003414082,0.005300655,0.002095602
All Population,YLDs (Years Lived with Disability),Belgium,Poisonings,Number,2023,1641.132288,2278.062805,1084.945918
All Population,YLDs (Years Lived with Disability),Belgium,Poisonings,Percent,2023,0.000957077,0.001167948,0.000779719
All Population,YLDs (Years Lived with Disability),Belgium,Poisoning by carbon monoxide,Number,2023,204.8280719,290.177983,131.2607673
All Population,YLDs (Years Lived with Disability),Belgium,Poisoning by carbon monoxide,Percent,2023,0.000119351,0.000156469,9.15E-05
All Population,YLDs (Years Lived with Disability),Belgium,Poisoning by other means,Number,2023,1436.304216,2007.247075,948.5211781
All Population,YLDs (Years Lived with Disability),Belgium,Poisoning by other means,Percent,2023,0.000837726,0.001057229,0.000665119
All Population,YLDs (Years Lived with Disability),Belgium,Exposure to mechanical forces,Number,2023,13808.25513,20599.87804,9042.4331
All Population,YLDs (Years Lived with Disability),Belgium,Exposure to mechanical forces,Percent,2023,0.008056244,0.010840366,0.006082337
All Population,YLDs (Years Lived with Disability),Belgium,Unintentional firearm injuries,Number,2023,320.5179152,453.4654276,231.5121996
All Population,YLDs (Years Lived with Disability),Belgium,Unintentional firearm injuries,Percent,2023,0.000187182,0.000223914,0.000155547
All Population,YLDs (Years Lived with Disability),Belgium,Other exposure to mechanical forces,Number,2023,13487.73721,20203.18635,8792.743127
All Population,YLDs (Years Lived with Disability),Belgium,Other exposure to mechanical forces,Percent,2023,0.007869062,0.010646653,0.005908157
All Population,YLDs (Years Lived with Disability),Belgium,Adverse effects of medical treatment,Number,2023,181.7477527,288.466799,120.6479777
All Population,YLDs (Years Lived with Disability),Belgium,Adverse effects of medical treatment,Percent,2023,0.000105905,0.000141078,7.78E-05
All Population,YLDs (Years Lived with Disability),Belgium,Animal contact,Number,2023,618.795479,983.8760206,382.014527
All Population,YLDs (Years Lived with Disability),Belgium,Animal contact,Percent,2023,0.000360923,0.000500812,0.000259257
All Population,YLDs (Years Lived with Disability),Global,Police conflict and executions,Number,2023,546119.568,857393.5757,347886.0397
All Population,YLDs (Years Lived with Disability),Global,Police conflict and executions,Percent,2023,0.000557797,0.000874858,0.000335375
All Population,YLDs (Years Lived with Disability),Global,Electrocution,Number,2023,103849.4576,144977.8553,72161.6292
All Population,YLDs (Years Lived with Disability),Global,Electrocution,Percent,2023,0.000104824,0.000134349,8.18E-05
All Population,YLDs (Years Lived with Disability),Global,Conflict and terrorism,Number,2023,3436694.121,5017122.128,2283083.29
All Population,YLDs (Years Lived with Disability),Global,Conflict and terrorism,Percent,2023,0.003499118,0.005139587,0.002264548
All Population,YLDs (Years Lived with Disability),Belgium,Venomous animal contact,Number,2023,141.6882405,201.8476633,88.84360201
All Population,YLDs (Years Lived with Disability),Belgium,Venomous animal contact,Percent,2023,8.25E-05,0.000107941,6.33E-05
All Population,YLDs (Years Lived with Disability),Belgium,Non-venomous animal contact,Number,2023,477.1072384,802.3238337,278.716173
All Population,YLDs (Years Lived with Disability),Belgium,Non-venomous animal contact,Percent,2023,0.000278454,0.000416264,0.000182186
All Population,YLDs (Years Lived with Disability),Belgium,Foreign body,Number,2023,2410.443438,3669.589891,1566.2362
All Population,YLDs (Years Lived with Disability),Belgium,Foreign body,Percent,2023,0.001404471,0.001828285,0.001010217
All Population,YLDs (Years Lived with Disability),Belgium,Pulmonary aspiration and foreign body in airway,Number,2023,124.4572659,165.8599317,92.70375276
All Population,YLDs (Years Lived with Disability),Belgium,Pulmonary aspiration and foreign body in airway,Percent,2023,7.28E-05,8.58E-05,6.18E-05
All Population,YLDs (Years Lived with Disability),Belgium,Foreign body in eyes,Number,2023,1697.759521,2712.13162,1003.693101
All Population,YLDs (Years Lived with Disability),Belgium,Foreign body in eyes,Percent,2023,0.000988384,0.001405667,0.000628825
All Population,YLDs (Years Lived with Disability),Belgium,Foreign body in other body part,Number,2023,588.2266509,851.1045461,385.3158339
All Population,YLDs (Years Lived with Disability),Belgium,Foreign body in other body part,Percent,2023,0.000343267,0.00044957,0.000259946
All Population,YLDs (Years Lived with Disability),Belgium,Other unintentional injuries,Number,2023,10559.79584,15504.02806,7113.351569
All Population,YLDs (Years Lived with Disability),Belgium,Other unintentional injuries,Percent,2023,0.00615628,0.00804472,0.004763888
All Population,YLDs (Years Lived with Disability),Belgium,Self-harm and interpersonal violence,Number,2023,5413.316563,7018.672431,4168.400581
All Population,YLDs (Years Lived with Disability),Belgium,Self-harm and interpersonal violence,Percent,2023,0.003169089,0.003651067,0.002781859
All Population,YLDs (Years Lived with Disability),Belgium,Self-harm,Number,2023,1354.654927,1813.825005,990.866241
All Population,YLDs (Years Lived with Disability),Belgium,Self-harm,Percent,2023,0.000790422,0.000909177,0.000692532
All Population,YLDs (Years Lived with Disability),Belgium,Self-harm by firearm,Number,2023,82.52945052,114.0684784,57.70654932
All Population,YLDs (Years Lived with Disability),Belgium,Self-harm by firearm,Percent,2023,4.82E-05,6.21E-05,3.83E-05
All Population,YLDs (Years Lived with Disability),Belgium,Interpersonal violence,Number,2023,3999.479919,5199.083102,3078.285831
All Population,YLDs (Years Lived with Disability),Belgium,Interpersonal violence,Percent,2023,0.002343684,0.00278338,0.002005626
All Population,YLDs (Years Lived with Disability),Global,Self-harm and interpersonal violence,Number,2023,10885103.63,13763498.3,8478617.745
All Population,YLDs (Years Lived with Disability),Global,Self-harm and interpersonal violence,Percent,2023,0.011060882,0.013349426,0.009153056
All Population,YLDs (Years Lived with Disability),Global,Self-harm,Number,2023,847479.2097,1109751.99,616810.3248
All Population,YLDs (Years Lived with Disability),Global,Self-harm,Percent,2023,0.000855456,0.000941169,0.000771647
All Population,YLDs (Years Lived with Disability),Global,Self-harm by firearm,Number,2023,40709.74007,54566.48802,29808.74727
All Population,YLDs (Years Lived with Disability),Global,Self-harm by firearm,Percent,2023,4.11E-05,4.89E-05,3.49E-05
All Population,YLDs (Years Lived with Disability),Global,Interpersonal violence,Number,2023,6054810.726,7450576.678,4705923.196
All Population,YLDs (Years Lived with Disability),Global,Interpersonal violence,Percent,2023,0.006148512,0.007254238,0.005261168
All Population,YLDs (Years Lived with Disability),Global,Physical violence by firearm,Number,2023,334322.8126,436396.8546,245383.6684
All Population,YLDs (Years Lived with Disability),Global,Physical violence by firearm,Percent,2023,0.000337859,0.000389848,0.000295984
All Population,YLDs (Years Lived with Disability),Global,Physical violence by sharp object,Number,2023,868569.1694,1163444.494,631566.5839
All Population,YLDs (Years Lived with Disability),Global,Physical violence by sharp object,Percent,2023,0.000877094,0.00101779,0.000766807
All Population,YLDs (Years Lived with Disability),Global,Physical violence by other means,Number,2023,2790855.268,3737664,2049416.667
All Population,YLDs (Years Lived with Disability),Global,Physical violence by other means,Percent,2023,0.002815831,0.003167187,0.002475007
All Population,YLDs (Years Lived with Disability),Global,Exposure to forces of nature,Number,2023,512657.7064,738504.4493,353176.7553
All Population,YLDs (Years Lived with Disability),Global,Exposure to forces of nature,Percent,2023,0.000521418,0.000728559,0.000367085
All Population,YLDs (Years Lived with Disability),Belgium,Physical violence by firearm,Number,2023,72.73156266,94.82152106,53.76294414
All Population,YLDs (Years Lived with Disability),Belgium,Physical violence by firearm,Percent,2023,4.25E-05,4.75E-05,3.71E-05
All Population,YLDs (Years Lived with Disability),Belgium,Physical violence by sharp object,Number,2023,356.7627069,493.2512085,255.3906514
All Population,YLDs (Years Lived with Disability),Belgium,Physical violence by sharp object,Percent,2023,0.00020828,0.000250397,0.00017475
All Population,YLDs (Years Lived with Disability),Belgium,Physical violence by other means,Number,2023,2668.390635,3696.705136,1926.746816
All Population,YLDs (Years Lived with Disability),Belgium,Physical violence by other means,Percent,2023,0.001557013,0.00185038,0.001331507
All Population,YLDs (Years Lived with Disability),Belgium,Exposure to forces of nature,Number,2023,10.94295666,17.29727102,6.48714599
All Population,YLDs (Years Lived with Disability),Belgium,Exposure to forces of nature,Percent,2023,6.46E-06,1.04E-05,3.85E-06
All Population,YLDs (Years Lived with Disability),Global,Self-harm by other specified means,Number,2023,806769.4697,1054069.005,589426.9959
All Population,YLDs (Years Lived with Disability),Global,Self-harm by other specified means,Percent,2023,0.00081432,0.000894732,0.00073025
All Population,YLDs (Years Lived with Disability),World Bank High Income,Non-venomous animal contact,Number,2023,85887.31407,143481.8842,51096.16631
All Population,YLDs (Years Lived with Disability),World Bank High Income,Non-venomous animal contact,Percent,2023,0.000399397,0.000602074,0.000265385
All Population,YLDs (Years Lived with Disability),World Bank High Income,Foreign body,Number,2023,244751.2024,351678.6439,161789.1596
All Population,YLDs (Years Lived with Disability),World Bank High Income,Foreign body,Percent,2023,0.001136956,0.001422402,0.00089437
All Population,YLDs (Years Lived with Disability),World Bank High Income,Pulmonary aspiration and foreign body in airway,Number,2023,21376.49245,27367.60905,15634.30687
All Population,YLDs (Years Lived with Disability),World Bank High Income,Pulmonary aspiration and foreign body in airway,Percent,2023,9.95E-05,0.000113698,8.69E-05
All Population,YLDs (Years Lived with Disability),World Bank High Income,Foreign body in eyes,Number,2023,99058.49354,155564.2791,58773.73321
